,Application,Perf_node01_task_clock,Perf_node01_cpu_bus_cycles_,Perf_node01_cpu_cpu_cycles_,Perf_node01_msr_aperf_,Perf_node01_msr_mperf_,Perf_node01_msr_tsc_,Perf_node01_cpu_ref_cycles_,Perf_node01_power_energy_pkg_,Perf_node01_power_energy_ram_,Perf_node01_power_energy_total_
8843,SP,11,10,10,10,10,10,10,1,1,1
8844,SP,10,10,10,10,11,11,11,2,2,2
8845,SP,11,11,11,11,11,10,10,1,1,1
8846,SP,10,10,10,10,10,10,10,1,1,1
8847,SP,11,11,11,11,11,11,11,2,2,2
8848,SP,10,10,10,10,10,10,10,0,0,0
8849,SP,11,11,11,11,11,11,11,2,2,2
8850,SP,10,10,10,10,10,10,10,1,1,1
8851,SP,11,11,11,11,11,11,11,2,2,2
8852,SP,11,11,11,11,11,11,11,2,2,2
8853,SP,10,10,10,10,10,10,10,1,1,1
8854,SP,11,11,11,11,11,11,11,2,2,2
8855,SP,10,10,10,10,10,10,10,1,1,1
8856,SP,10,11,11,11,11,11,11,2,2,2
8857,SP,11,10,10,10,10,10,10,1,1,1
8858,SP,10,11,11,11,11,11,11,2,3,2
8859,SP,11,11,11,11,11,11,11,2,1,2
8860,SP,10,10,10,10,10,10,10,1,1,1
8861,SP,10,11,11,11,11,11,11,2,2,2
8862,SP,11,11,10,10,10,10,10,1,1,1
8863,SP,10,10,10,10,11,11,11,2,2,2
8864,SP,11,11,11,11,11,11,11,2,2,2
8865,SP,10,10,10,10,10,11,11,1,1,1
8866,SP,11,11,11,11,11,11,11,2,2,2
8867,SP,10,10,10,10,10,10,10,1,1,1
8868,SP,10,10,10,10,10,11,11,2,2,2
8869,SP,11,11,11,11,11,11,11,2,2,2
8870,SP,11,10,10,10,10,10,11,1,1,1
8871,SP,11,11,11,11,11,11,11,2,2,2
8872,SP,10,10,10,10,10,10,10,1,1,1
8873,SP,11,11,11,11,11,11,11,2,3,2
8874,SP,10,10,10,10,10,10,10,1,1,1
8875,SP,10,10,10,10,11,11,11,2,2,2
8876,SP,11,11,11,11,11,11,11,2,2,2
8877,SP,10,10,10,10,10,10,10,1,1,1
8878,SP,11,11,11,11,11,11,11,2,2,2
8879,SP,10,10,10,10,10,10,11,2,1,1
8880,SP,11,11,11,11,11,11,11,2,2,2
8881,SP,10,10,10,10,10,10,10,0,0,0
8882,SP,11,11,11,11,11,11,11,2,2,2
8883,SP,10,10,10,10,10,10,10,1,1,1
8884,SP,11,11,11,11,11,11,11,2,3,2
8885,SP,11,11,11,11,11,11,11,2,2,2
8886,SP,10,10,10,10,10,10,10,1,1,1
8887,SP,11,11,11,11,11,11,11,2,2,2
8888,SP,10,10,10,10,10,10,10,0,1,1
8889,SP,11,11,11,11,11,11,11,3,2,2
8890,SP,11,10,11,11,11,10,10,1,1,1
8891,SP,11,11,11,11,10,10,10,1,1,1
8892,SP,10,10,10,10,10,10,10,1,1,1
8893,SP,10,10,10,10,10,11,11,2,1,2
8894,SP,11,11,11,10,10,11,10,2,2,2
8895,SP,10,10,10,10,10,10,10,1,1,1
8896,SP,10,10,10,10,10,11,11,2,2,2
8897,SP,11,10,10,11,11,10,11,1,2,1
8898,SP,11,10,10,10,10,11,11,2,2,2
8899,SP,11,11,11,11,11,11,11,2,2,2
8900,SP,10,10,10,10,10,10,10,1,1,1
8901,SP,11,11,11,11,11,11,11,2,2,2
8902,SP,10,10,10,10,10,10,10,0,0,0
8903,SP,11,11,11,11,11,11,11,3,3,3
8904,SP,11,11,11,10,10,10,10,1,1,1
8905,SP,10,10,10,11,11,11,11,2,2,2
8906,SP,11,11,11,11,11,11,11,2,2,2
8907,SP,11,11,11,10,10,10,10,1,1,1
8908,SP,10,10,10,10,10,11,11,2,2,2
8909,SP,11,11,11,11,11,11,11,1,2,1
8910,SP,10,10,10,10,10,10,10,1,1,1
8911,SP,11,11,11,10,10,10,10,1,1,1
8912,SP,10,11,11,11,11,11,11,2,2,2
8913,SP,11,11,11,11,10,11,10,2,2,2
8914,SP,10,10,10,10,10,10,10,1,1,1
8915,SP,10,11,11,10,11,11,11,2,2,2
8916,SP,11,11,11,11,11,10,10,1,1,1
8917,SP,10,10,10,10,10,11,11,2,2,2
8918,SP,11,11,11,10,10,10,10,1,1,1
8919,SP,10,10,10,11,11,11,11,2,2,2
8920,SP,11,11,11,11,11,11,11,2,2,2
8921,SP,10,10,10,10,10,10,10,1,1,1
8922,SP,10,10,10,10,11,11,11,2,2,2
8923,SP,11,11,11,11,11,10,10,1,1,1
8924,SP,10,10,10,10,10,11,11,2,2,2
8925,SP,11,11,11,11,11,11,11,2,2,2
8926,SP,10,10,10,10,10,10,10,1,1,1
8927,SP,11,11,11,11,11,11,11,2,2,2
8928,SP,10,10,10,10,10,10,10,1,1,1
8929,SP,10,10,10,10,10,11,11,2,2,2
8930,SP,11,11,11,11,11,11,10,1,1,1
8931,SP,10,10,10,10,10,10,10,1,1,1
8932,SP,11,11,11,11,11,10,10,1,1,1
8933,SP,10,10,11,11,11,11,11,2,2,2
8934,SP,11,11,11,11,11,11,11,2,2,2
8935,SP,10,10,10,10,10,10,10,1,1,1
8936,SP,10,10,11,10,10,11,11,2,2,2
8937,SP,11,11,11,11,11,11,10,1,2,1
8938,SP,10,10,10,10,10,11,11,2,2,2
8939,SP,11,11,11,11,11,11,11,2,1,2
8940,SP,10,10,10,10,10,10,10,1,1,1
8941,SP,11,11,11,11,11,11,11,2,2,2
8942,SP,10,10,10,10,10,10,10,0,0,0
8943,SP,11,11,11,11,11,11,11,3,3,3
8944,SP,11,11,11,11,11,10,10,1,1,1
8945,SP,10,11,11,11,11,11,11,2,2,2
8946,SP,11,11,11,11,11,11,11,2,2,2
8947,SP,10,10,10,10,10,10,10,1,1,1
8948,SP,10,10,11,10,11,11,11,2,2,2
8949,SP,11,11,11,11,11,10,10,1,1,1
8950,SP,10,10,10,10,10,10,10,2,2,2
8951,SP,11,11,11,11,11,11,11,2,2,2
8952,SP,10,10,10,10,10,11,11,2,2,2
8953,SP,11,11,11,11,11,11,10,2,2,2
8954,SP,10,10,10,10,10,10,10,1,1,1
8955,SP,10,11,10,10,10,11,11,2,2,2
8956,SP,11,11,11,11,11,11,11,1,2,2
8957,SP,10,10,10,10,10,10,10,1,1,1
8958,SP,11,11,11,11,11,10,10,1,1,1
8959,SP,10,10,10,10,11,11,11,2,2,2
8960,SP,11,11,11,11,11,11,11,2,2,2
8961,SP,10,10,10,10,10,10,10,1,1,1
8962,SP,10,10,10,10,10,11,11,2,2,2
8963,SP,11,11,11,11,11,11,10,1,1,1
8964,SP,10,10,10,10,11,11,11,2,2,2
8965,SP,11,11,11,10,10,10,10,1,1,1
8966,SP,10,10,10,10,10,11,11,2,1,2
8967,SP,11,11,11,11,11,11,11,2,3,2
8968,SP,10,10,10,10,10,10,10,1,1,1
8969,SP,10,11,11,11,11,11,11,2,2,2
8970,SP,11,11,11,11,11,10,10,1,1,1
8971,SP,10,10,10,10,10,10,10,1,2,1
8972,SP,11,11,11,11,11,11,11,2,1,2
8973,SP,10,10,10,10,10,11,10,2,1,2
8974,SP,11,11,11,11,11,11,11,2,2,2
8975,SP,10,10,10,10,10,10,10,1,1,1
8976,SP,10,10,10,10,10,11,11,2,2,2
8977,SP,11,11,11,11,11,11,10,2,2,2
8978,SP,10,10,10,10,10,10,10,1,1,1
8979,SP,11,11,11,11,11,11,11,2,2,2
8980,SP,10,10,10,10,10,11,11,1,1,1
8981,SP,11,11,11,11,11,11,11,2,2,2
8982,SP,10,10,10,11,10,10,10,1,1,1
8983,SP,10,10,10,10,10,10,11,2,2,2
8984,SP,10,10,10,10,10,10,10,1,1,1
8985,SP,11,11,11,11,11,11,11,2,2,2
8986,SP,11,11,11,11,11,11,11,2,2,2
8987,SP,10,10,10,10,10,10,10,1,1,1
8988,SP,11,11,11,11,11,11,11,2,2,2
8989,SP,10,10,10,10,10,10,10,0,1,0
8990,SP,11,11,11,11,11,11,11,2,2,2
8991,SP,10,10,10,10,10,10,10,1,1,1
8992,SP,11,11,11,11,11,11,11,2,2,2
8993,SP,11,11,11,11,11,11,11,2,2,2
8994,SP,10,10,10,10,10,10,10,1,1,1
8995,SP,11,11,11,11,11,11,11,2,2,2
8996,SP,10,10,10,10,10,10,10,1,1,1
8997,SP,10,10,10,11,11,11,11,2,2,2
8998,SP,11,11,11,11,10,10,10,1,1,1
8999,SP,10,10,10,10,11,11,11,2,2,2
9000,SP,11,11,11,11,11,11,11,2,2,2
9001,SP,10,10,10,10,10,10,10,1,1,1
9002,SP,10,10,10,10,10,11,11,2,2,2
9003,SP,11,11,11,11,11,11,11,1,1,1
9004,SP,10,10,10,10,10,10,10,1,2,1
9005,SP,11,11,11,11,11,11,11,2,2,2
9006,SP,10,10,10,10,10,11,11,1,1,1
9007,SP,11,11,11,11,11,11,11,2,2,2
9008,SP,10,10,10,10,10,10,10,1,1,1
9009,SP,10,10,10,10,10,10,10,2,2,2
9010,SP,11,11,11,11,11,10,11,1,1,1
9011,SP,10,10,10,10,10,11,11,2,2,2
9012,SP,11,11,11,10,10,10,10,1,1,1
9013,SP,10,10,10,10,11,11,11,2,2,2
9014,SP,11,11,11,11,11,11,11,2,1,2
9015,SP,10,10,10,10,10,10,10,1,1,1
9016,SP,11,11,11,11,11,11,11,3,2,3
9017,SP,11,11,11,11,11,10,11,1,1,1
9018,SP,10,10,10,10,10,10,10,1,2,1
9019,SP,11,11,11,11,11,11,10,2,2,2
9020,SP,10,10,10,10,10,11,10,2,2,2
9021,SP,11,11,11,11,11,11,11,2,2,2
9022,SP,10,10,10,10,10,10,10,0,0,0
9023,SP,10,11,11,11,11,11,11,2,2,2
9024,SP,11,11,11,11,11,10,10,1,2,1
9025,SP,10,10,10,10,10,11,11,2,1,2
9026,SP,11,11,11,11,11,11,11,2,1,2
9027,SP,10,10,11,11,11,10,10,1,1,1
9028,SP,10,11,10,10,10,11,10,2,2,2
9029,SP,11,11,11,11,11,11,11,1,2,1
9030,SP,10,10,10,10,10,10,10,2,1,2
9031,SP,11,11,11,11,10,10,10,1,1,1
9032,SP,10,10,10,10,10,11,11,2,2,2
9033,SP,11,11,11,10,10,10,10,1,1,1
9034,SP,10,10,10,10,11,11,11,2,1,2
9035,SP,11,11,11,11,11,11,11,2,2,2
9036,SP,11,10,10,10,10,10,10,1,1,1
9037,SP,11,11,11,11,11,11,11,2,2,2
9038,SP,10,10,10,10,10,10,10,0,1,0
9039,SP,10,11,11,11,11,11,11,2,2,2
9040,SP,11,10,10,10,10,10,10,1,1,1
9041,SP,10,10,10,10,11,11,11,2,2,2
9042,SP,11,11,11,11,11,11,11,2,2,2
9043,SP,11,10,10,10,10,10,10,1,1,1
9044,SP,11,11,11,11,11,11,11,2,2,2
9045,SP,11,11,10,11,10,10,11,1,1,1
9046,SP,10,10,10,10,10,11,11,2,2,2
9047,SP,11,11,11,10,10,10,10,1,1,1
9048,SP,10,11,11,11,11,11,11,2,2,2
9049,SP,11,11,11,11,11,11,11,2,2,2
9050,SP,10,10,10,10,10,10,10,1,1,1
9051,SP,11,11,11,10,10,11,11,2,1,2
9052,SP,10,10,10,10,10,10,10,1,1,1
9053,SP,10,11,11,11,11,11,11,2,3,2
9054,SP,11,10,10,10,10,10,10,1,1,1
9055,SP,10,10,10,11,11,11,11,2,2,2
9056,SP,11,11,11,11,11,11,11,2,2,2
9057,SP,10,10,10,10,10,10,10,1,1,1
9058,SP,10,11,11,11,11,11,11,2,2,2
9059,SP,11,10,11,10,10,10,10,1,1,1
9060,SP,10,10,10,10,10,11,11,2,1,2
9061,SP,11,11,11,11,11,10,11,1,1,1
9062,SP,10,11,11,11,11,11,11,2,2,2
9063,SP,11,11,11,11,11,11,11,2,2,2
9064,SP,11,10,10,10,10,10,10,1,1,1
9065,SP,10,10,10,10,10,10,11,2,2,2
9066,SP,11,10,10,10,10,10,10,1,1,1
9067,SP,10,10,10,10,10,11,11,2,2,2
9068,SP,11,11,11,11,11,10,10,1,1,1
9069,SP,10,11,10,11,11,11,11,2,2,2
9070,SP,11,11,11,11,11,11,11,2,2,2
9071,SP,11,10,10,10,10,10,10,1,1,1
9072,SP,10,10,10,10,10,11,11,2,1,2
9073,SP,11,11,11,11,11,10,10,1,1,1
9074,SP,10,10,10,10,10,10,10,2,1,2
9075,SP,11,11,11,11,11,11,10,2,2,2
9076,SP,10,10,10,11,11,11,11,2,2,2
9077,SP,11,11,11,11,11,11,11,2,2,2
9078,SP,10,10,10,10,10,10,10,1,1,1
9079,SP,10,11,10,10,11,11,11,2,2,2
9080,SP,11,11,11,11,11,11,11,2,2,2
9081,SP,10,10,10,10,10,10,10,1,1,1
9082,SP,11,11,11,11,11,11,11,2,2,2
9083,SP,10,10,10,10,10,10,10,1,1,1
9084,SP,11,11,11,11,11,11,11,2,2,2
9085,SP,10,10,10,10,10,10,10,0,1,1
9086,SP,10,11,11,11,11,11,11,2,2,2
9087,SP,10,10,10,10,10,10,10,1,1,1
9088,SP,11,11,11,11,11,11,11,3,3,3
9089,SP,11,11,11,11,11,11,11,2,2,2
9090,SP,10,10,10,10,10,10,10,1,1,1
9091,SP,11,11,11,11,11,11,11,2,2,2
9092,SP,10,10,10,10,10,10,10,0,1,1
9093,SP,11,11,11,11,11,11,11,2,2,2
9094,SP,10,10,10,10,10,10,10,1,1,1
9095,SP,10,11,11,11,11,11,11,2,2,2
9096,SP,11,11,11,11,11,11,11,2,2,2
9097,SP,10,10,10,10,10,10,10,1,1,1
9098,SP,10,10,11,10,10,11,10,2,1,2
9099,SP,11,11,10,11,10,10,10,1,1,1
9100,SP,10,10,10,10,10,11,11,2,1,2
9101,SP,11,11,11,11,11,10,10,1,1,1
9102,SP,10,10,10,11,11,11,11,2,2,2
9103,SP,11,11,11,11,11,11,11,2,2,2
9104,SP,10,10,10,10,10,10,10,1,1,1
9105,SP,10,11,10,10,11,11,11,2,2,2
9106,SP,11,11,11,11,11,11,11,1,1,1
9107,SP,10,10,10,10,10,10,11,1,1,1
9108,SP,11,11,11,11,11,10,10,1,1,1
9109,SP,10,10,10,11,11,11,11,2,2,2
9110,SP,11,11,11,11,11,11,11,2,2,2
9111,SP,10,10,10,10,10,10,10,0,0,0
9112,SP,10,10,10,10,11,11,11,2,2,2
9113,SP,11,11,11,11,11,10,10,1,1,1
9114,SP,10,10,10,10,10,10,10,1,0,1
9115,SP,11,11,11,11,10,11,11,2,1,2
