,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
5810,LU,84974095,168659800,1583384186,50919320259.0,299191.74,19126,19122,298649.73,20885814900,13054516997,87264387,51644322,51334049078.0,83879791,193000000000.0,164698287,1614453964,205000000000.0,51266460009.0,251906960,235144000,417000000000.0,191000000000.0,27.42,204.63,232.05
5811,LU,99797198,150810809,2517097907,106000000000.0,299652.12,18530,18435,317064.79,41826191064,14249823271,109804152,70902217,107000000000.0,104906873,209000000000.0,172472699,2580225135,223000000000.0,106000000000.0,268114793,251929356,466000000000.0,213000000000.0,21.48,235.54,257.02
5812,LU,91699760,180448187,1899393931,63551004632.0,334956.0,1511,1539,318147.35,25161823783,13931433230,88059046,49722270,64638212755.0,84354824,202000000000.0,165066755,1887038183,212000000000.0,64728005101.0,257357637,238514850,421000000000.0,192000000000.0,22.11,207.07,229.18
5813,LU,97188464,160192399,2235434638,95216082252.0,307824.55,4640,4652,319186.59,38103122520,13428011979,110115732,64189794,98032110429.0,105336411,208000000000.0,171975556,2283265277,221000000000.0,98431988590.0,269070700,252618296,465000000000.0,212000000000.0,22.15,235.09,257.24
5814,LU,100361290,173030608,2206725656,76933506897.0,326622.25,3807,3786,315177.69,29319992646,15049775074,98007974,58564951,74584074208.0,92544666,203000000000.0,165475005,2187661617,214000000000.0,74293505656.0,254487560,235892930,420000000000.0,193000000000.0,24.27,206.91,231.18
5815,LU,94329959,158869909,2015554433,85879140334.0,309704.63,67208,67239,332818.4,33981590387,14102592177,103806708,62586384,85778090243.0,101933376,223000000000.0,188672458,2152951925,237000000000.0,85462100020.0,293621160,277086488,507000000000.0,234000000000.0,28.06,254.2,282.26
5816,LU,110486900,188755132,2627504857,95808710975.0,355538.35,5020,4984,332711.74,38209443845,16001567400,107806054,66542453,96470259002.0,100713979,208000000000.0,166455659,2520021068,219000000000.0,96595368446.0,255145024,235258954,423000000000.0,192000000000.0,19.58,209.37,228.95
5817,LU,87884518,176394270,1671472669,61889126326.0,314104.45,2372,2358,330088.84,24479922846,14094352467,93973438,55244511,62501032182.0,92068915,216000000000.0,194646753,1830900909,230000000000.0,62859143504.0,281934294,263025770,466000000000.0,214000000000.0,28.27,229.36,257.63
5818,LU,104611946,166627867,2668477974,108000000000.0,319646.19,3518,3537,303440.35,42405745542,14391887072,105180918,65866672,108000000000.0,100869992,194000000000.0,148912472,2562027597,205000000000.0,108000000000.0,241496765,225445066,419000000000.0,191000000000.0,17.68,211.94,229.62
5819,LU,87907945,169624509,1577520470,51455939065.0,299217.52,3847,3836,298321.16,21019671089,13070697183,93270884,50555175,51044642004.0,88894329,194000000000.0,165871602,1597733176,206000000000.0,51255158487.0,251189924,234499356,416000000000.0,192000000000.0,25.2,203.47,228.67
5820,LU,99333539,151376260,2510542671,107000000000.0,300145.19,2613,2665,319721.47,41977940793,14361732200,108316022,67450868,107000000000.0,106800041,211000000000.0,175655010,2555482295,224000000000.0,107000000000.0,269662396,253272894,469000000000.0,215000000000.0,19.72,237.11,256.83000000000004
5821,LU,99412658,182536165,1937551288,66068550273.0,336304.39,4469,4427,317661.81,26398543289,14120856973,97277790,53986206,66693730123.0,90683275,201000000000.0,163125621,1905889626,213000000000.0,66622221596.0,256319820,237636364,421000000000.0,192000000000.0,22.66,207.73,230.39
5822,LU,95790827,160822512,2187024778,94232329919.0,308286.8,1753,1735,319896.8,38168385741,13472972535,104680838,62705658,96808545912.0,104116534,209000000000.0,172966123,2254568076,223000000000.0,97390863729.0,272133272,255483144,468000000000.0,214000000000.0,18.84,235.91,254.75
5823,LU,97832168,174003807,2214208418,78010390878.0,327913.13,4147,4165,316180.74,29965061433,14774483046,97286728,58139793,75529548440.0,90771984,202000000000.0,163919443,2159499139,214000000000.0,74968067386.0,253442494,234855754,419000000000.0,192000000000.0,24.92,206.01,230.93
