,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
33,BT,75493005,254917849,2070709552,99021027708.0,322354.49,184804,188120,329451.62,37391065056,12863567145,81799612,57929278,99579468677.0,78360944,212000000000.0,258465393,2151330065,228000000000.0,99118645671.0,285778063,269198230,490000000000.0,222000000000.0,30.1,237.81,267.91
34,BT,79017061,180089537,1883342696,89904840305.0,344607.54,196170,191384,326948.74,34411267501,13061321306,71320179,48660886,91903191808.0,67552818,202000000000.0,159698502,1831256878,215000000000.0,91655445923.0,264303022,244292790,426000000000.0,191000000000.0,27.5,209.22,236.72
35,BT,61672133,228447529,2152731862,111000000000.0,303062.28,4792,4907,309227.07,41146500014,13221798600,63477087,48605827,111000000000.0,64626202,195000000000.0,253559509,2221218596,210000000000.0,111000000000.0,265059863,248355086,447000000000.0,199000000000.0,24.26,219.66,243.92
36,BT,77278153,252253475,2117200914,102000000000.0,330032.83,98247,100343,343767.43,39008717826,13661486931,88805523,60441391,103000000000.0,82209484,218000000000.0,270114643,2220673750,234000000000.0,103000000000.0,290770921,272645912,494000000000.0,223000000000.0,30.63,241.03,271.66
37,BT,74358669,187983097,1814888521,84959224631.0,346026.84,83369,81093,326762.05,32780687954,12993069656,66927321,45749391,87678814628.0,64352724,202000000000.0,160861790,1788812051,215000000000.0,87763256295.0,264971086,244991516,427000000000.0,192000000000.0,25.95,209.49,235.44
38,BT,69257329,221989892,2154802269,111000000000.0,303461.54,7946,7939,303210.5,41313821995,12772067327,70420025,48117145,112000000000.0,67277103,188000000000.0,234857615,2214786295,201000000000.0,111000000000.0,253040286,236603570,428000000000.0,190000000000.0,22.22,211.4,233.62
39,BT,71245128,241641321,2137431107,107000000000.0,317381.33,4492,4812,332612.67,39637802529,13581364612,86582619,56732966,105000000000.0,80284936,213000000000.0,268017575,2209292580,230000000000.0,104000000000.0,285620304,268590868,489000000000.0,222000000000.0,26.98,238.44,265.42
40,BT,73899025,194729182,1665934214,73952714072.0,341800.61,12575,12259,327527.1,29638484285,13029144028,67667905,41781785,77785944112.0,65204318,205000000000.0,173004054,1675762679,217000000000.0,78376930764.0,267645873,247534602,431000000000.0,194000000000.0,26.21,209.05,235.26000000000002
41,BT,68339219,215379040,2132253262,113000000000.0,305921.93,655,653,305078.81,41983705417,12667621906,69527680,47423345,113000000000.0,66906407,189000000000.0,229103343,2201301842,202000000000.0,113000000000.0,254173537,237081082,424000000000.0,189000000000.0,25.15,211.28,236.43
42,BT,69329297,238983589,2193450746,112000000000.0,310100.69,1819,1870,324236.59,41400770462,13518240815,80001646,55982211,111000000000.0,75142437,208000000000.0,264258551,2279106474,223000000000.0,110000000000.0,279155233,261961238,476000000000.0,215000000000.0,29.3,234.69,263.99
43,BT,74684289,201460153,1550790151,62430133654.0,335947.17,1014,960,321339.0,24846668364,12646752062,67550862,39959943,65100303064.0,64443555,201000000000.0,180984236,1534323409,213000000000.0,65756925715.0,262531403,243562746,426000000000.0,193000000000.0,29.26,204.33,233.59
44,BT,64018325,206703734,2100954797,115000000000.0,303091.03,436,437,303468.8,41953741140,12279694930,64623288,50966456,115000000000.0,65583219,190000000000.0,218710243,2170415435,202000000000.0,114000000000.0,253430399,236601190,424000000000.0,188000000000.0,26.5,212.48,238.98
45,BT,66788912,233820111,2199543785,114000000000.0,303031.8,558,557,302718.59,41544761420,12186905568,65470943,49147829,113000000000.0,68255759,189000000000.0,241388664,2238922140,202000000000.0,113000000000.0,252954804,236053692,423000000000.0,188000000000.0,26.47,213.83,240.3
46,BT,68096572,204461668,1377341840,49409364000.0,313421.85,2121,2122,320214.36,20773068264,13200839096,72964240,46345065,52151751599.0,70156404,205000000000.0,204531757,1457643407,219000000000.0,51397919557.0,269061021,251031466,445000000000.0,204000000000.0,31.39,209.88,241.26999999999998
47,BT,68794602,197472525,2111623591,117000000000.0,308812.44,2183,2182,303676.82,42544821563,11906081122,65275237,45501548,116000000000.0,64765534,189000000000.0,201482444,2112377258,203000000000.0,116000000000.0,254916655,238248094,428000000000.0,190000000000.0,23.39,215.14,238.52999999999997
48,BT,67163008,227266489,2240209955,115000000000.0,306331.57,995,996,304479.65,41535042830,12328802118,72518739,47089667,114000000000.0,64744898,188000000000.0,231244197,2246618772,202000000000.0,113000000000.0,253612481,236437488,422000000000.0,187000000000.0,23.82,213.13,236.95
49,BT,66616017,216620033,1580557934,64416600534.0,315863.05,9982,10296,338689.03,25480853364,13549682197,76192680,50613221,65133851284.0,74928841,222000000000.0,241790965,1716622808,239000000000.0,65607483822.0,295610385,277412744,496000000000.0,228000000000.0,31.52,237.39,268.90999999999997
50,BT,72788409,222542897,2198146647,117000000000.0,341953.82,13090,12888,319093.18,42667636814,12751943766,66774331,45304458,116000000000.0,64782537,192000000000.0,196781124,2100529808,206000000000.0,115000000000.0,255811586,237253324,422000000000.0,187000000000.0,23.95,211.74,235.69
51,BT,71987203,218070694,2225266248,113000000000.0,302482.84,9037,8959,302179.69,41437716049,12483731085,67449196,54339172,113000000000.0,70505232,188000000000.0,224980571,2245952763,202000000000.0,113000000000.0,252947325,236025384,422000000000.0,187000000000.0,21.24,213.04,234.28
52,BT,68183847,221533272,1689258276,71421062329.0,313671.62,77192,78169,335087.11,27910210383,13465374974,73951817,51638431,72106266208.0,75052110,219000000000.0,244840040,1805733487,236000000000.0,71871404498.0,295773763,278592160,503000000000.0,230000000000.0,31.12,242.62,273.74
53,BT,74770785,227903450,2182065661,114000000000.0,349808.99,61266,60282,328519.07,41878666290,13117407829,71076615,49093706,113000000000.0,69764990,199000000000.0,201947124,2085495704,212000000000.0,113000000000.0,260718626,240784348,423000000000.0,188000000000.0,24.02,211.87,235.89000000000001
54,BT,68511248,220052688,2241375953,112000000000.0,301079.8,39637,39680,301598.79,40974061468,12511193184,67143095,52553651,112000000000.0,66170586,188000000000.0,224069467,2251733188,201000000000.0,112000000000.0,253266212,236585860,423000000000.0,189000000000.0,23.84,214.69,238.53
